twitter_id,label,__split
902546112900411392,positive,train
902519957745012736,positive,test
902515164792184836,positive,val
902513012833222657,positive,train
902501463989084160,positive,train
902501176289226752,positive,train
902491080704360453,positive,test
902487815929438208,positive,train
902476184499482625,positive,train
902471961825210368,positive,train
902462306818379776,positive,train
902456010895392768,positive,val
902449796547522561,positive,test
902429056783618048,positive,train
902402265788633090,positive,val
902346718531878916,positive,test
902245970825633792,positive,test
902235571996778497,positive,train
902227084210294784,positive,test
902192213412556801,positive,train
902128197478830080,positive,val
902118219212873732,positive,val
902106981066047489,positive,train
902106047795560448,positive,test
902101029067554816,positive,train
902095767921459201,positive,test
902090492980203520,positive,train
902089137347551233,positive,val
902072628160147456,positive,train
902071709414641664,positive,val
902067456289722368,positive,test
901896588355915779,positive,train
901844387637977088,positive,train
901787658627796992,positive,train
901776301383614465,positive,train
901742069257031682,positive,test
901739515206881280,positive,val
901712480661114880,positive,test
912636358342119425,positive,train
912635041045467141,positive,train
912622887756066816,positive,train
912615218169176064,positive,train
912606428522741760,positive,test
912603893825228800,positive,val
912602285162803200,positive,test
912596256584847361,positive,test
912577229116370944,positive,train
912553260971642880,positive,train
912552001216696320,positive,test
912549287917162501,positive,val
912410373311074304,positive,train
912389584889229312,positive,val
912352493136486400,positive,train
912318324519919617,positive,train
912316277737353216,positive,train
912277523635032064,positive,train
912247429541629952,positive,val
912237605911134208,positive,train
912235294585434112,positive,test
912232950237995008,positive,val
912232167543050241,positive,train
912227767445544960,positive,val
912222998383304704,positive,train
912219169755713541,positive,test
912199215270514688,positive,test
912194988213243904,positive,test
912194458921381888,positive,test
912064592314019840,positive,train
912036444985856006,positive,train
912005730953302021,positive,train
911997502592835584,positive,train
911996363570843649,positive,train
911990767895433221,positive,train
911975227705487361,positive,train
911948267323191296,positive,train
911936955595853824,positive,train
911895739428737024,positive,val
911891672182804480,positive,train
911880816166363137,positive,test
911878116213166080,positive,train
911874872808222722,positive,test
911874396582764544,positive,train
911869052477480960,positive,train
911864313060708352,positive,train
911696558625837056,positive,train
911680223258783749,positive,val
911661800210538497,positive,train
911642618530078720,positive,train
911616854904512512,positive,train
911610604464607232,positive,train
911606415629983746,positive,test
911601490208358401,positive,train
911591187370381312,positive,train
911590177897893889,positive,train
911581896672497664,positive,train
911554984952594433,positive,test
911550197267861504,positive,train
911538412632625152,positive,test
911533111963537409,positive,train
911532419487981568,positive,train
911531670658076673,positive,test
911529617911099392,positive,test
911521441870438400,positive,train
911513081015971842,positive,val
911352571360681986,positive,train
911334353975808001,positive,val
911301206311444480,positive,train
911272643793473536,positive,train
911257193831436288,positive,train
911238326564397056,positive,train
911235228525527040,positive,val
911224822234882048,positive,train
911211522730463234,positive,train
911206975991697408,positive,val
911196711489605632,positive,train
911193845672660992,positive,train
911192627156054017,positive,train
911192297181761536,positive,val
911183539806359552,positive,train
911181493388619776,positive,train
911173091186921474,positive,train
911172379027664896,positive,train
911170489539813376,positive,train
911157468516028416,positive,train
911153225511915520,positive,val
911149220840779776,positive,val
911139296320671744,positive,val
911139245330280448,positive,train
911135393113935873,positive,test
911127538877042688,positive,train
911120516567756801,positive,val
911111806919303168,positive,train
911110756007112704,positive,val
911105509981347840,positive,val
910958816967225344,positive,train
910869014515191809,positive,train
910866320274665472,positive,train
910851494869643265,positive,val
910850740301819906,positive,test
910825207711125504,positive,train
910818140149256194,positive,train
910813104740737024,positive,train
910812768663736321,positive,val
910811846223056896,positive,test
910808335930286080,positive,test
910808323754156032,positive,train
910807569341362177,positive,train
910806311369023488,positive,train
910789478641471488,positive,val
910771638886682624,positive,train
910750429570617344,positive,val
910618336941297665,positive,train
910611546212093953,positive,train
910595237139173376,positive,test
910594700247257088,positive,train
910573883429916672,positive,train
910570304249921538,positive,val
910569313127497730,positive,test
910567676443004928,positive,test
910561654534008832,positive,train
910523046976475137,positive,val
910520609951617024,positive,val
910514212648161280,positive,test
910503833217925120,positive,train
910499048045596672,positive,val
910496273312051201,positive,train
910490079369588745,positive,train
910468471456190469,positive,train
910462902133456896,positive,train
910451086972080128,positive,train
910446147273142273,positive,train
910445109619150848,positive,train
910415750883549184,positive,val
910400342822735872,positive,train
910394786573582336,positive,test
910393056859492352,positive,train
910385904858140673,positive,test
910257355169943552,positive,test
910246705093804034,positive,val
910235189011451904,positive,train
910214470915543046,positive,train
910193774462201857,positive,test
910166712171024384,positive,test
910162969933303808,positive,train
